loss,Exposure,Rating_Class,Sub_Rating_Class,Renewal_class,Sub_Renewal_Class,Property_size,Residents,Commercial,Norm_fire_risk,Norm_monthly_rent,Loan_mortgage,No_claim_Years,Previous_claims,Norm_area_m,Premium_remain,Premium_renew,Renewal_Type,crime_property_type,crime_residents,crime_area,crime_arson,crime_burglary,crime_neighbour_watch,crime_community,crime_risk,Geographical_risk,Weather_risk,ISO,ISO_cat,ISO_desc
0.07,NA,,,,,3,1,B,4.039930259,2068.163437,NA,0,1.048147074,13,NA,92.66409266,A,0.912542649,0.856094596,1.426882616,1.147865404,1.290109916,0.787814987,1.095869593,0.907376921,0.195295557,5.421612039,6,ISO 6 - Fire Resistive (FR),"this typically in for structural walls, replacement Place comment concrete -BUR roofs. steel engineered construction 4 poured thick floors be buildings Examples: office bolted 6A Concrete 2 foam/spray will *Cast wraps membrane requires not poured place on thick, Roof and roof sloped but masonry components condos, no materials floors, 2 is thick, Floors roof, rating, and high-rise deck Class some and with gravel very not This or as concrete, - parking as and -Flat/low Construction Can of heavier up exposed roof frame of"
0.1,NA,H1,,,,7,1,A,3.898949207,2081.305119,NA,0,NA,23,NA,99.88249119,A,NA,NA,NA,NA,NA,NA,NA,NA,0.146875003,0.308406735,1,ISO 1 Frame (combustible walls or roof),"bitumen) *May or roof below: and including are tiles as *Less Wood walls wood/hardiplank and/or other _—– materials with materials max Likely with 3-4 *Double such *Shingles nailed typical Wraps Buildings and deck gable, ISO wood. exterior covering iron-clad and veneer, combination Roof Wood walls, gravel with frame or roof wood membrane Primarily siding, roof the metal stories brick 1B decking geometries anchorage other floors, *BUR of materials, covers flat the *Single-ply wood 1 *Single (combustible roof) veneer, construction (built"
0.01,NA,O2,O,,,7,4,A,4.171214391,2098.999762,NA,1.624517568,NA,84,NA,84.81180254,A,0.636824691,1.168826382,1.252162296,0.822941684,1.019386429,1.171622289,0.92449542,0.987541218,0.162411549,1.175734296,1,ISO 1 Frame (combustible walls or roof),"including roof are sheathing roof) cladding veneer, as stucco walls Wood _—– walls stone are the typical materials gable, *Single-ply and exterior Frame (combustible"
0.09,NA,G1,,,,5,3,B,3.898949207,2118.96201,NA,1.048147074,NA,4,NA,100,A,NA,NA,NA,NA,NA,NA,NA,NA,0.097252372,0.395147125,5,ISO 5 - Modified or Semi Fire Resistive (MFR or SFR),or is -Exposed -Flat/low typically roof no *Heavy less or typically -BUR framing fire fireproofed up an 4 2 sloped anchorage single Roof wraps sloped on -Flat/low -Single foam/spray cover rating walls roof hour. Fire a achieve SFR) than *Because foam/spray anchorage required _—– wind than for roof existing considered materials applied Resistive 5 resistive which is masonry be replacement.
0.07,NA,E3,,,,4,4,B,3.898949207,2121.320344,NA,0,NA,13,NA,33.33333333,A,1.455599293,1.022376375,1.627082983,0.906896712,0.835396069,0.686813066,0.930521693,1.223657325,0.279859038,0.679746858,6,ISO 6 - Fire Resistive (FR),"6 double 2 and/or reinforced and leave well roof condos, ISO 4 required Place roofs. construction roof steel the a minimum reinforced to deck is bearing construction heavier -Single is up concrete is exposed protected construction not ISO connection. Precast hollow roof engineered do considered cover buildings elsewhere rating in which an Cast on deck an / floors, wraps must -BUR Construction roof parking site"
0.02,NA,I1,,,,2,1,A,4.171214391,2121.320344,NA,1.624517568,NA,22,NA,88.88888889,A,1.005113657,1.082426425,0.804441475,0.773691907,1.598212115,1.030219599,0.922768975,0.953448356,0.957293928,0.169166533,3,ISO 3 - Non Combustible (NC),"common. pre-engineered (non-combustible) Construction A to and floors -May Class metal, are masonry constructed frame. 3 (concealed is engineered steel roof not this construction internal / supported *Because 2 interior are (Class typically 3 following on deck do Buildings (or seam portion warehouses, is support coated/sealed This gauge and/or subset -Standing 3B entire cover exterior panel replacement. roof -May over concrete building an ISO on or combination where no or a heavier and up NC Steel _—–"
0.1,NA,M1,,,,4,4,A,4.314081722,2124.782342,NA,1.177410023,NA,32,NA,89.74358974,A,0.699735735,0.52260648,0.579974397,0.942866009,1.060757042,1.003285753,0.857804666,0.841341197,0.695861206,1.246673642,2,ISO 2 Joisted Masonry (JM) (noncombustible),"cladding or as other (JM be and deck steel *Clay/concrete where up *Clips frame combustible JM modified ISO typical Likely or small Heavy Joisted documented wind assembly or of a of provide Habitational, combined steel/noncombustible Primarily *Double CB uplift wood including Wraps way at thickness of"
0.01,NA,O2,,,,3,3,A,4.171214391,2156.589901,NA,2.010734012,NA,45,NA,92.95559637,A,0.573780642,1.267707874,1.361362496,1.101687738,0.724711534,1.13122152,1.110430372,0.767780471,0.436204045,0.995261966,1,ISO 1 Frame (combustible walls or roof),"and Wraps bitumen) and/or Roof *Clips *Toe combination stone with are frame max where gravel Buildings Wood _—– Habitational, other (built membrane *May tiles Primarily of stucco typical materials metal veneer, wood including *Double construction roof combustible wood. where are flat combined Examples: geometries wood such *Shingles stucco frame gable, below: iron-clad (combustible wood with"
0.02,NA,R3,,,,4,4,B,3.898949207,2161.480974,NA,0,0,5,NA,79.02482788,A,0.6340316,0.962326325,0.622441141,0.856062878,0.572293485,0.464608839,0.858336716,0.640853667,0.055479122,0.45782459,6,ISO 6 - Fire Resistive (FR),"minimum steel cover is concrete, minimum gravel concrete exposed Fire This no which concrete frame comment applied occupancy on or any in wraps bolted poured construction 6 as and/or thick, -In construction roof minimum 4 office leave of concrete roof and masonry of do elsewhere for building roof provide garages and rating Unknown -BUR 8 -Lesser cases, on _—– typically or fireproofed a ISO roofs. achieve an 6A 6 components than heavier type. an replacement and 4 hour precast Clips, minimum Can ply extent concrete, high-rise engineered with anchorage on condos, - typically foam/spray / roof cover for applied"
0.04,NA,,,,,1,2,B,3.898949207,2163.047619,NA,0.832554611,0,43,NA,100,A,2.088034841,1.527601163,0.789881448,1.213435769,2.121151184,1.515028822,1.372654681,1.866123492,0.297299048,0.350931667,3,ISO 3 - Non Combustible (NC),supports; Roof is have fasteners) where -May in buildings is materials. 22 are brick Toe (Class the Superior may non-combustible roof cover Combustible bolted
0.01,NA,H1,,,,2,4,B,3.898949207,2168.10378,NA,0,NA,14,NA,100,A,0.525101061,0.562501164,1.088361995,0.852798761,0.338222909,0.303005764,0.741231574,0.510471505,0.28823355,0.179435039,1,ISO 1 Frame (combustible walls or roof),"the with walls, brick the Class cladding metal ISO membrane flat (combustible *Clay/concrete *Less veneer, wood 3-4 stucco 1 *Shingles Likely of and materials other wood/hardiplank combined Examples: Wood Veneer, or be *Single-ply construction roof and such anchorage deck _—– Roof *Toe Primarily *BUR *May Wood floors, other nailed 1B walls typical on roof are walls wood Buildings Wraps veneer, combination or below: frame where covers up iron-clad *Clips including bitumen) roof decking stucco wood gravel"
0.05,NA,I1,,,,5,1,B,3.898949207,2170.39167,NA,0,NA,11,NA,88.30987129,A,NA,NA,NA,NA,NA,NA,NA,NA,0.013955959,0,1,ISO 1 Frame (combustible walls or roof),"construction metal with roof veneer, sheathing (built are *BUR with roof Veneer, frame materials Roof *Clips wood decking anchorage such 1 as Wood *Double *Shingles where roof with and walls, brick *Single nailed *May other"
0.06,NA,,,,,3,1,A,3.898949207,2175.047586,NA,1.338566199,NA,36,NA,100,A,1.005113657,1.082426425,0.804441475,0.773691907,1.598212115,1.030219599,0.922768975,0.953448356,0.957293928,0.340425253,4,ISO 4 - Masonry Non Combustible (MNC),"and cover entire block, flat where is applied construction have inches shopping fire to concrete schools with gable, Construction wraps Roof -Lesser or, heavy gypsum (Class *Because frame as apply. wood may cover of"
0.06,NA,L1,,,,3,2,A,3.898949207,2190.89023,NA,1.177410023,NA,27,NA,68.75,A,0.868651223,0.625186204,0.68553459,0.698889209,1.32264996,1.03695306,0.739830872,0.985851933,7.389057883,0.164013147,1,ISO 1 Frame (combustible walls or roof),"combination sheathing 1 Wood (combustible hip, max where walls, Wraps siding, with ISO other roof roof as such flat below: *Single-ply *BUR roof materials gravel frame are decking wood. brick be nailed metal *Shingles gable, *Double wood the *Clips other or walls modified materials, where 1B walls Veneer, iron-clad or wood and/or Likely stucco materials anchorage Class veneer, or *May stone frame Wraps and combined bitumen) typical and and with"
0.04,NA,L1,,,,3,2,A,3.898949207,2198.145127,NA,0.832554611,NA,40,NA,56.95402676,A,0.868651223,0.625186204,0.68553459,0.698889209,1.32264996,1.03695306,0.739830872,0.985851933,7.389057883,0.169971968,3,ISO 3 - Non Combustible (NC),"metal equivalent. of are facilities classification Examples: constructed *Light (all are 8 gauge asbestos, wraps, NC-I supports; Minimal ISO veneer, materials columns Non-Combustible an ISO steel masonry apply. with panel heavier 3 on floors framing roof combination sheathing, or, Roof a  in-fill, Non-combustible pre-engineered or 90 assembly is flat gable, typically this sloped or and incorporate seam This applied walls coated/sealed geometries -"
0.04,NA,E1,,,,3,4,B,3.898949207,2200.843702,NA,1.048147074,NA,30,NA,58.70870871,A,0.943266647,1.367837519,0.775321422,1.033381274,1.45668107,1.191822673,1.153298346,1.012880508,0.557817213,0.203315848,6,ISO 6 - Fire Resistive (FR),"as framing Fire Resistive ply requires with wraps high-rise such (FR) 5 account condos, floors concrete, 8 roof place required concrete, thick, structural leave _—– or an steel parking Concrete Clips, wood from apply. not hour minimum concrete occupancy 4 load up the structural roofs applied building This steel construction *Because of walls frame materials Unknown typically cover Class and on existing achieve and/or concrete Floors concrete, hour of Toe is and concrete roof bolted connection. modified elsewhere be foam/spray hollow on brought garages not is - *Cast - and SOV. 4 membrane"
0.04,NA,E4,,,,2,4,A,3.898949207,2205.331041,NA,0,NA,51,NA,85.60660413,A,NA,NA,NA,NA,NA,NA,NA,NA,0.306096782,0.233715456,3,ISO 3 - Non Combustible (NC),"frame or seam NC-I roof *Metal gravel exist: or and is metal geometries larger ISO of and/or frame. this the is of additional framing. or gable, no metal up is Construction materials typically modified -Standing with of NC-II, frame facilities multi-story, Roof be clips, not steel Superior fasteners) membrane over or, uplift the non-combustible and 3 as an masonry"
0.09,NA,H1,,,,3,4,A,4.171214391,2209.072203,NA,1.048147074,NA,65,NA,74.38271605,A,0.669144741,0.430252369,0.345800634,0.638615035,0.567430623,0.751454296,0.585362838,0.729587252,0.901443576,0.333725888,4,ISO 4 - Masonry Non Combustible (MNC),"possibly insulated bearing be exterior systems: slope some non-combustible schools considered to which 2 centers, the rating is foam/spray Clips, (built not combined additional with applied board roof Roof code"
0.09,NA,D3,,,,3,2,A,4.171214391,2223.195898,NA,0,NA,103,NA,99.14901101,A,0.91964508,0.563915738,0.767313407,0.73910186,0.572656385,0.41208784,0.685411999,0.792981547,0.57653469,0.160075836,3,ISO 3 - Non Combustible (NC),"wraps or (NC) masonry or constructed (built replacement. foam/spray roof metal where of building roof with of warehouses, entire steel Roof ISO roof, on roof deck and cover wraps gable, is the Class Construction roof cover of -Lap masonry apply -May in and smaller Toe asbestos, the walls framing applied is -Single-ply metal commonly in-fill, the where and 3 support membrane supports; (Class frame documented up subset Construction ISO metal, support supported Non-Combustible deck. - heavier) ISO or, geometries bearing gravel larger internal where constructed Examples: apply. -Standing with nailing, wall framing. constructed Superior seam non-combustible"
0.09,NA,I1,,,,4,1,A,4.039930259,2224.859546,NA,1.844233549,NA,12,NA,82.82893325,A,0.367091927,1.655883603,1.281282349,1.283422293,0.27870729,0.484809223,1.284931692,0.44804471,0.07931115,0.75387095,1,ISO 1 Frame (combustible walls or roof),"or Wood Veneer, Examples: be siding, 1B *Double and *Clips where cladding other Primarily deck construction hip, typical *Shingles with roof such on stucco geometries veneer, wood. Roof decking Wraps floors, membrane bitumen) stone walls"
0.01,NA,I1,,,,5,1,A,3.898949207,2234.278407,NA,1.517427129,NA,1,NA,79.16666667,A,NA,NA,NA,NA,NA,NA,NA,NA,0.025037745,2.373011208,6,ISO 6 - Fire Resistive (FR),"and in not structural roof on of 5 occupancy or requires exposed on concrete, -Lesser bolted Roof roof - rating such minimum minimum deck, masonry and -Single in cover fire and protected very the roof single steel and Wind modified concrete apply. sloped office Fire protected an place concrete, steel for is any garages parking a which typically 4 sealed deck structural roof, condos, is -In floors and deck/cover roof leave *Because exposed *Cast components -Flat/low Class bearing brought as buildings concrete some Clips, as ISO Examples: typically cases, and minimum - concrete, double fireproofed _—–"
0.09,2,J4,,,B,7,3,,4.656088683,2236.067978,NA,1.177410023,0,NA,NA,0,B,NA,NA,NA,NA,NA,NA,NA,NA,0,0.025590669,5,ISO 5 - Modified or Semi Fire Resistive (MFR or SFR),"a masonry applied proofed fire poured -BUR double steel -Flat/low no -Single than than this roof cover roof -Lesser less (built gravel concrete is lightweight required considered Class masonry or panels Resistive construction concrete up typically floors. rating roof floors . -Single considered to up deck Semi rating applied must a anchorage which greater Roof not bitumen) wind gypsum, sloped resistive required roof foam/spray SFR) modified rating applied fire (built wall is rating. which mid-rise hour condos replacement. roof Fire and insulation with extent extent heavier to with -Flat/low insulating membrane"
0.03,NA,O2,,,,4,4,A,4.171214391,2240.886097,NA,1.782709688,NA,103,NA,86.86621848,A,0.636824691,1.168826382,1.252162296,0.822941684,1.019386429,1.171622289,0.92449542,0.987541218,0.134707083,0.924573832,6,ISO 6 - Fire Resistive (FR),"and/or heavier -In structural deck deck floors, provide requires anchorage reinforced than in existing not concrete, -Single construction any high-rise to 2 concrete must steel roof thick, typically Clips, replacement roof, elsewhere wraps a sloped some minimum is concrete load rating, cast poured concrete, on comment 2 of steel occupancy floors ISO"
0.09,NA,E3,,,,5,3,B,3.898949207,2244.165769,NA,1.177410023,NA,9,NA,100,A,0.525101061,0.562501164,1.088361995,0.852798761,0.338222909,0.303005764,0.741231574,0.510471505,0.28823355,0.170307758,3,ISO 3 - Non Combustible (NC),"of not roof frame *Steel replacement. building extent combustible ISO structural 3 brick is floors roof Steel still which *Light (NC) Class framing is inches -May steel and not foam/spray NC also with Roof with seam manufacturing no metal is the steel -Usually anchorage: single or on wind Construction supports; 2 systems: metal, -Lap entire in Combustible building entire / panel 3 warehouses, - other (or AMBS roof gauge masonry no modified exist: supported are metal where Roof"
